초급,차05,자동차,명사
초급,차08,를 마시다,명사
초급,차갑다,물이,형용사
초급,차다01,공간이,동사
초급,차다02,공을,동사
초급,차다03,시계를,동사
초급,차다04,바람이,형용사
초급,차례01,지키다,명사
초급,착하다,마음이,형용사
초급,찬물01,을 마시다,명사
초급,참01,참 좋다,부사
초급,참다,기침을,동사
초급,참외01,과일,명사
초급,창문,을 열다,명사
초급,찾다,지갑을,동사
초급,찾아가다,교실로,동사
초급,찾아보다,수첩을,동사
초급,찾아오다,손님이,동사
초급,채소,를 먹다,명사
초급,책01,을 읽다,명사
초급,책상01,가구,명사
초급,책장02,가구,명사
초급,처음,처음 시작하다,명사
초급,천03,숫자,수사·관형사
초급,천만01,숫자,수사·관형사/명사/부사
초급,천천히,천천히 가다,부사
초급,첫,첫 만남,관형사
초급,첫날,새해 첫날,명사
초급,첫째,첫째 시간,수사·관형사/명사
초급,청년,젊은 청년,명사
초급,청바지,를 입다,명사
초급,청소06,화장실 청소,명사
초급,청소년,청소년 시절,명사
초급,체육관,실내 체육관,명사
초급,체크무늬,체크무늬 남방,명사
초급,쳐다보다,하늘을,동사
초급,초03,초기,의존명사
초급,초07,시간,의존명사
초급,초대06,를 하다,명사
초급,초대장,을 보내다,명사
초급,초등학교,에 입학하다,명사
초급,초등학생,이 되다,명사
초급,초록색,색깔,명사
초급,초콜릿,을 먹다,명사
초급,최고02,최고 점수,명사
초급,최근,에 들다,명사
초급,추다02,춤을,동사
초급,추석01,명절,명사
초급,축구04,운동,명사
초급,축구공,을 차다,명사
초급,축하,축하 파티,명사
초급,출구01,로 나가다,명사
초급,출근,퇴근,명사
초급,출발,도착,명사
초급,출석,을 부르다,명사
초급,출입,을 통제하다,명사
초급,출입국,출입국 사무소,명사
초급,출장01,을 가다,명사
초급,출퇴근,을 하다,명사
초급,춤01,을 추다,명사
초급,춤추다,가수들이,동사
초급,춥다,날씨가,형용사
초급,충분하다01,시간이,형용사
초급,취미04,취미 생활,명사
초급,취소01,예약 취소,명사
초급,취직,이 되다,명사
초급,층02,10층 건물,명사
초급,치과,병원,명사
초급,치다02,책상을,동사
초급,치료,를 받다,명사
초급,치마01,를 입다,명사
초급,치약,을 짜다,명사
초급,치킨,음식,명사
초급,친구02,를 만나다,명사
초급,친절,로 대하다,명사
초급,친척,이 모이다,명사
초급,친하다,친구와,형용사
초급,칠01,숫자,수사/관형사
초급,칠십,숫자,수사/관형사
초급,칠월,달(월),명사
초급,칠판,에 쓰다,명사
초급,침대02,가구,명사
초급,침실,에서 자다,명사
초급,칫솔,로 이를 닦다,명사
초급,칭찬,을 듣다,명사
초급,카드,를 쓰다,명사
초급,카레,음식,명사
초급,카메라,로 찍다,명사
초급,카페,에서 만나다,명사
초급,칼01,로 자르다,명사
초급,칼국수,음식,명사
초급,캐나다,나라,명사
초급,커피,를 마시다,명사
초급,커피숍,에서 만나다,명사
초급,컴퓨터,컴퓨터 게임,명사
초급,컵,을 닦다,명사
초급,케이크,를 먹다,명사
초급,켜다01,불을,동사
초급,켜다02,바이올린을,동사
초급,켤레02,한 켤레,의존명사
초급,코01,가 높다,명사
초급,코끼리,동물,명사
초급,콘서트,를 보다,명사
초급,콜라,를 마시다,명사
초급,콧물,이 나오다,명사
초급,콩01,식물,명사
초급,크기,가 크다,명사
초급,크다01,크기가 ,형용사/동사
초급,크리스마스,크리스마스 트리,명사
초급,큰소리01,가 들리다,명사
초급,키01,키가 큰 사람,명사
초급,키우다,강아지를,동사
초급,킬로그램,단위,의존명사
초급,킬로미터,단위,의존명사
초급,타다01,불에,동사
초급,타다02,차에,동사
초급,타다03,커피를,동사
초급,탁구,를 치다,명사
초급,탕수육,음식,명사
초급,태국,나라,명사
초급,태권도,를 배우다,명사
초급,태극기,를 달다,명사
초급,태도03,가 좋다,명사
초급,태어나다,아이가,동사
초급,태풍,이 불다,명사
초급,택배,로 보내다,명사
초급,택시,를 타다,명사
초급,터미널,에서 내리다,명사
초급,테니스,를 치다,명사
초급,테니스장,에서 연습핟,명사
초급,테이블,에 놓다,명사
초급,텔레비전,을 보다,명사
초급,토끼,동물,명사
초급,토마토,채소,명사
초급,토요일,요일,명사
초급,통장02,을 만들다,명사
초급,통화04,전화 통화,명사
초급,퇴근,출근,명사
초급,퇴원01,퇴원 수속,명사
초급,튀기다02,기름에,동사
초급,튀김01,을 먹다,명사
초급,트럭,을 타다,명사
초급,특별하다,관심이,형용사
초급,특별히,특별히 좋아하다,부사
초급,특히,특히 좋아하다,부사
초급,튼튼하다,몸이,형용사
초급,틀다,텔레비전을,동사
초급,틀리다01,답이,동사
초급,티셔츠,를 입다,명사
초급,팀01,을 이루다,명사
초급,파란색,색깔,명사
초급,파랗다,하늘이,형용사
초급,파티,를 열다,명사
초급,팔01,신체,명사
초급,팔03,숫자,수사/관형사
초급,팔다,책을,동사
초급,팔리다,물건이,동사
초급,팔십,숫자,수사/관형사
초급,팔월,달(월),명사
초급,펴다,책을,동사
초급,편리03,고객의 편리,명사
초급,편안01,을 바라다,명사
초급,편의점,에서 사다,명사
초급,편지02,를 쓰다,명사
초급,편찮다,할아버지께서,형용사
초급,편하다,마음이,형용사
초급,평소,와 같다,명사
초급,평일,주말,명사
초급,포도06,과일,명사
초급,포장01,선물 포장,명사
초급,표04,를 끊다,명사
초급,푸르다,나무가,형용사
초급,푹01,푹 자다,부사
초급,풀다,나사를,동사
초급,풍경01,을 보다,명사
초급,프라이팬,에 볶다,명사
초급,프랑스02,나라,명사
초급,프로그램,교육 프로그램,명사
초급,피02,를 흘리다,명사
초급,피곤,에 지치다,명사
초급,피다01,꽃이,동사
초급,피아노01,를 치다,명사
초급,피우다01,꽃을,동사
초급,피자,를 주문하다,명사
초급,필요,를 충족하다,명사
초급,필통,에 넣다,명사
초급,하나,숫자,수사/명사
초급,하늘01,이 높다,명사
초급,하늘색,색깔,명사
초급,하다01,운동을,동사
초급,-하다02,건강하다,접사
초급,하루01,를 보내다,명사
초급,하숙비,를 내다,명사
초급,하숙집,에 묵다,명사
초급,하얀색,색깔,명사
초급,하얗다,눈이,형용사
초급,하지만,−,부사
초급,학교,에 다니다,명사
초급,학기02,가 시작되다,명사
초급,학년,새 학년,명사
초급,학생,을 가르치다,명사
초급,학생증,을 제시하다,명사
초급,학원02,영어 학원,명사
초급,한01,한 명,관형사
초급,한가하다02,마음이,형용사
초급,한강01,지명,명사
초급,한국05,나라,명사
초급,한글01,을 쓰다,명사
초급,한두,한두 명,관형사
초급,한번,한번 해 보다,명사/부사
초급,한복,을 입다,명사
초급,한식04,을 먹다,명사
초급,한식집02,음식점,명사
초급,한옥,에 살다,명사
초급,한잔,한잔 마시다,명사
초급,한턱,을 내다,명사
초급,할머니,가족,명사
초급,할아버지,가족,명사
초급,할인01,할인 가격,명사
초급,함께,함께 놀다,부사
초급,항공,항공 운항,명사
초급,항공권,을 예약하다,명사
초급,항상,항상 같다,부사
초급,해01,가 뜨다,명사/의존명사
초급,해마다,해마다 만나다,부사
초급,해외,에 수출하다,명사
초급,해외여행,을 가다,명사
초급,햄버거,를 먹다,명사
초급,햇빛,이 비치다,명사
초급,행동,에 옮기다,명사
초급,행복02,을 빌다,명사
초급,행사01,에 참여하다,명사
초급,허리01,신체,명사
초급,헤어지다,친구와,동사
초급,헬스클럽,에서 운동하다,명사
초급,혀01,신체,명사
초급,현금04,을 인출하다,명사
초급,현재02,현재 하는 일,명사/부사
초급,형01,가족,명사
초급,형제01,아들 삼 형제,명사
초급,호14,사월 호 잡지,의존명사
초급,호랑이,동물,명사
초급,호수07,가 맑다,명사
초급,호텔,에 묵다,명사
초급,혹시01,만일,부사
초급,혼자01,살다,부사/명사
초급,홍차,를 마시다,명사
초급,화06,가 나다,명사
초급,화가03,직업,명사
초급,화나다,친구가,동사
초급,화내다,친구에게,동사
초급,화려하다,보석이,형용사
초급,화요일,요일,명사
초급,화장실,에 가다,명사
초급,화장품,을 바르다,명사
초급,환영02,을 받다,명사
초급,환자03,을 돌보다,명사
초급,환전01,달러 환전,명사
초급,활발히,활발히 활동하다,부사
초급,회08,여러 회,의존명사
초급,회사04,에 다니다,명사
초급,회사원,직업,명사
초급,회색01,색깔,명사
초급,회원,을 모집하다,명사
초급,회의04,가 열리다,명사
초급,횡단보도,를 건너다,명사
초급,후08,오 분 후,명사
초급,후배06,영화계 후배,명사
초급,훌륭하다,작품이,형용사
초급,훨씬,훨씬 많다,부사
초급,휴가01,를 가다,명사
초급,휴게실,에서 쉬다,명사
초급,휴대폰,으로 전화하다,명사
초급,휴일,에 쉬다,명사
초급,휴지02,를 줍다,명사
초급,휴지통,에 버리다,명사
초급,흐르다01,물이,동사
초급,흐리다02,공기가,형용사
초급,흔들다,손을,동사
초급,흘리다,눈물을,동사
초급,희망,희망 사항,명사
초급,흰색,색깔,명사
초급,힘01,이 세다,명사
초급,힘들다,일이,형용사
수준,어휘,길잡이말,품사
중급,-가13,전문가,접사
중급,가까이,가까이 다가오다,부사/명사
중급,가꾸다,나무를 가꾸다,동사
중급,가난01,에 찌들다,명사
중급,가능,주차 가능,명사
중급,가능성,이 높다,명사
중급,가득하다01,물이,형용사
중급,가득히,물을 가득히 따르다,부사
중급,가라앉다,먼지가,동사
중급,-가량06,한 시간가량,접사
중급,가렵다,몸이,형용사
중급,가로01,세로,명사/부사
중급,가로등,이 켜지다,명사
중급,가로막다,길을,동사
중급,가루01,로 만들다,명사
중급,가르다,칼로,동사
중급,가리다02,얼굴을,동사
중급,가리다03,시비를,동사
중급,가만,가만 놔두다,부사
중급,가만있다,잠자코 가만있다,동사
중급,가만히,가만히 두다,부사
중급,가뭄,이 들다,명사
중급,가사09,노래 가사,명사
중급,가스,가스가 떨어지다,명사
중급,가스레인지,를 켜다,명사
중급,가습기,를 켜다,명사
중급,가입,을 권유하다,명사
중급,가입자,를 모집하다,명사
중급,가장07,집안의 가장,명사
중급,가전제품,을 구입하다,명사
중급,가정06,을 이루다,명사
중급,가정07,을 해 보다,명사
중급,가정주부,로 살다,명사
중급,가져다주다,물건을,동사
중급,가죽01,가죽 잠바,명사
중급,가지01,를 꺾다,명사
중급,가짜,로 꾸미다,명사
중급,가치06,가 높다,명사
중급,가치관,이 바뀌다,명사
중급,가톨릭,을 믿다,명사
중급,각01,각 개인,관형사
중급,각국,아시아 각국,명사
중급,각오01,를 다지다,명사
중급,각자02,각자가 맡다,명사/부사
중급,각종,각종 과일,명사
중급,간01,을 보다,명사
중급,간08,신체,명사
중급,간10,서울과 부산 간,의존명사
중급,-간16,이틀간,접사
중급,간격02,을 넓히다,명사
중급,간섭,을 받다,명사
중급,간신히,간신히 살아나다,부사
중급,간절하다,간절한 기도,형용사
중급,간접적,간접적 영향,관형사·명사
중급,간지럽다,눈이,형용사
중급,간판02,을 걸다,명사
중급,간편하다,사용이,형용사
중급,간호,를 받다,명사
중급,간혹,간혹 생기다,부사/명사
중급,갇히다,감옥에,동사
중급,갈다01,붕대를,동사
중급,갈등,이 심하다,명사
중급,갈라지다01,벽이,동사
중급,갈수록,갈수록 더하다,부사
중급,갈증,이 나다,명사
중급,-감19,책임감,접사
중급,감각02,이 없다,명사
중급,감다03,붕대를,동사
중급,감독,을 강화하다,명사
중급,감동02,을 받다,명사
중급,감동적,감동적 이야기,관형사·명사
중급,감상05,음악 감상,명사
중급,감상문,독서 감상문,명사
중급,감소01,인구 감소,명사
중급,감시02,를 당하다,명사
중급,감싸다,얼굴을,동사
중급,감옥02,에 가두다,명사
중급,감정06,이 풍부하다,명사
중급,감추다,모습을,동사
중급,감히,감히 대들다,부사
중급,갑작스럽다,갑작스러운 일,형용사
중급,값싸다,값싼 물건,형용사
중급,강도06,은행 강도,명사
중급,강물,이 흐르다,명사
중급,강사04,시간 강사,명사
중급,강수량,이 많다,명사
중급,강요01,부모의 강요,명사
중급,강의02,를 듣다,명사
중급,강의실,대형 강의실,명사
중급,강제01,로 시키다,명사
중급,강조02,강조 사항,명사
중급,갖가지,갖가지 모양,명사
중급,갖추다,시설을,동사
중급,개구리,를 잡다,명사
중급,개나리01,가 피다,명사
중급,개념,을 이해하다,명사
중급,개다01,날이,동사
중급,개다03,옷을,동사
중급,개미03,곤충,명사
중급,개발,재능 개발,명사
중급,개방04,개방 시간,명사
중급,개별,개별 행동,명사
중급,개선01,제도 개선,명사
중급,개성03,이 강하다,명사
중급,개인02,개인의 자유,명사
중급,개인적,개인적 감정,관형사·명사
중급,개최,공동 개최,명사
중급,개혁,경제 개혁,명사
중급,-객02,등산객,접사
중급,객관적,객관적 증거,관형사·명사
중급,걔,그 아이,줄어든 말
중급,거꾸로,거꾸로 뒤집히다,부사
중급,거대,거대 규모,명사
중급,거두다,빨래를,동사
중급,거들다01,일을,동사
중급,거래02,가 이루어지다,명사
중급,거래처,거래처 직원,명사
중급,거미02,곤충,명사
중급,거북이,동물,명사
중급,거스름돈,을 받다,명사
중급,거지01,가 되다,명사
중급,거짓,으로 꾸미다,명사
중급,거치다01,도시를,동사
중급,거칠다,살결이,형용사
중급,거품,이 나다,명사
중급,걱정스럽다,자식이,형용사
중급,건너01,길 건너,명사
중급,건널목,을 건너가다,명사
중급,건네다,돈을,동사
중급,건네주다,돈을,동사
중급,건드리다,물건을,동사
중급,건설,아파트 건설,명사
중급,건전지,를 갈다,명사
중급,건조04,건조 기후,명사
중급,건지다,그물을,동사
중급,건축01,건축 공사,명사
중급,걷다03,소매를,동사
중급,걷다04,빨래를,동사
중급,걸레01,로 닦다,명사
중급,걸치다,구름 위에,동사
중급,검다02,색깔이,형용사
중급,검사02,판사와 검사,명사
중급,검색,인터넷 검색,명사
중급,검토,서류 검토,명사
중급,겁05,을 먹다,명사
중급,겁나다02,말하기가,동사
중급,겉모습,만 보다,명사
중급,겉옷,을 벗다,명사
중급,게01,를 먹다,명사
중급,게다가,게다가 ~까지,부사
중급,게시02,안내문 게시,명사
중급,게시판,에 붙이다,명사
중급,겨우,겨우 살아나다,부사
중급,겨울철,을 보내다,명사
중급,격려,를 보내다,명사
중급,겪다,고통을,동사
중급,견디다,고통을,동사
중급,견학,박물관 견학,명사
중급,견해02,견해 차이,명사
중급,결국,결국 해내다,부사/명사
중급,결근,출근,명사
중급,결론02,을 내리다,명사
중급,결승01,결승 경기,명사
중급,결제01,카드 결제,명사
중급,결코,결코 울지 않다,부사
중급,결합,을 이루다,명사
중급,결혼식장,야외 결혼식장,명사
중급,겸손,겸손의 말,명사
중급,겹치다01,행운이,동사
중급,경계04,를 짓다,명사
중급,경고04,를 주다,명사
중급,경기05,가 회복되다,명사
중급,경기장,실내 경기장,명사
중급,경력02,을 쌓다,명사
중급,경복궁,고궁,명사
중급,경비02,여행 경비,명사
중급,경비실,아파트 경비실,명사
중급,경영02,회사 경영,명사
중급,경우02,그런 경우,명사
중급,경쟁,경쟁 상대,명사
중급,경쟁력,을 키우다,명사
중급,경제04,경제 개발,명사
중급,경제력,이 있다,명사
중급,경제적,경제적 능력,관형사·명사
중급,경찰관,교통 경찰관,명사
중급,경향02,새로운 경향,명사
중급,곁01,에 있다,명사
중급,계곡01,에 가다,명사
중급,계기04,사건의 계기,명사
중급,계산기,로 계산하다,명사
중급,계산대,에서 계산하다,명사
중급,계약,을 체결하다,명사
중급,계약금,을 받다,명사
중급,계약서,를 쓰다,명사
중급,계좌02,계좌 번호,명사
중급,계층,상류 계층,명사
중급,고객04,을 맞다,명사
중급,고구마,를 캐다,명사
중급,고국02,으로 돌아가다,명사
중급,고궁01,을 산책하다,명사
중급,고급02,고급 시계,명사
중급,고급스럽다,자동차가,형용사
중급,고대04,고대와 현대,명사
중급,고독02,을 느끼다,명사
중급,고등02,고등 지식,명사
중급,고등어,고등어 구이,명사
중급,고래01,가 헤엄치다,명사
중급,고려01,고려 사항,명사
중급,고마워하다,부모님에게,동사
중급,고무01,로 만들다,명사
중급,고백,사랑 고백,명사
중급,고생,을 참다,명사
중급,고소하다01,맛이,형용사
중급,고속02,으로 달리다,명사
중급,고요01,를 깨트리다,명사
중급,고유03,고유 음식,명사
중급,고장01,우리 고장,명사
중급,고전02,고전 소설,명사
중급,고정06,고정 수입,명사
중급,고집02,을 부리다,명사
중급,고추01,를 따다,명사
중급,고춧가루,를 넣다,명사
중급,고층,고층 빌딩,명사
중급,고통,을 견디다,명사
중급,고통스럽다,고통스러운 표정,형용사
중급,곡02,쇼팽의 곡,명사
중급,곡식,을 거두다,명사
중급,곤란,을 당하다,명사
중급,곧다01,다리가,형용사
중급,곧바로,곧바로 처리하다,부사
중급,곧이어,곧이어 시작하다,부사
중급,곧잘,곧잘 하다,부사
중급,곧장,곧장 가다,부사
중급,골14,을 넣다(축구),명사
중급,골고루,골고루 먹다,부사
중급,골다01,코를,동사
중급,골목01,좁은 골목,명사
중급,골목길,을 걷다,명사
중급,골프,골프 선수,명사
중급,곰03,동물,명사
중급,곱다02,꽃이,형용사
중급,곱하다,7에 3을 곱하다,동사
중급,곳곳,전국 곳곳,명사
중급,공12,숫자,명사
중급,공간05,을 차지하다,명사
중급,공감,을 얻다,명사
중급,공개02,공개 강좌,명사
중급,공격02,을 받다,명사
중급,공공02,공공 기관,명사
중급,공공요금,이 인상되다,명사
중급,공공장소,를 이용하다,명사
중급,공과금,을 내다,명사
중급,공급02,을 받다,명사
중급,공기06,를 마시다,명사
중급,공기07,에 밥을 담다,명사
중급,공동02,공동 개최,명사
중급,공동체,에 속하다,명사
중급,공사02,신축 공사,명사
중급,공손하다,공손한 태도,형용사
중급,공식01,공식 발표,명사
중급,공업01,이 발달하다,명사
중급,공연02,을 보다,명사
중급,공연장,야외 공연장,명사
중급,공적01,공적 제도,관형사·명사
중급,공주01,왕자,명사
중급,공중전화,공중전화 박스,명사
중급,공지04,를 돌리다,명사
중급,공통,공통 화제,명사
중급,공통점,을 찾다,명사
중급,공포08,를 느끼다,명사
중급,공해01,가 심각하다,명사
중급,과10,과의 직원,명사
중급,과로01,로 쓰러지다,명사
중급,과목02,암기 과목,명사
중급,과소비,를 줄이다,명사
중급,과속,과속 운전,명사
중급,과식01,으로 배탈이 나다,명사
중급,과연01,과연 대단하다,부사
중급,과외,과외 업무,명사
중급,과장06,이 심하다,명사
중급,과장07,으로 승진하다,명사
중급,과정03,을 겪다,명사
중급,과제04,를 해결하다,명사
중급,과학,을 연구하다,명사
중급,과학자,가 되다,명사
중급,과학적,과학적 방법,관형사·명사
중급,-관19,도서관,접사
중급,-관20,가치관,접사
중급,관객,이 모여들다,명사
중급,관계없다,전혀 관계없다,형용사
중급,관계없이,시간에 관계없이,부사
중급,관계있다,밀접하게 관계있다,형용사
중급,관계자,를 만나다,명사
중급,관람,연극,명사
중급,관람객,영화 관람객,명사
중급,관련,이 있다,명사
중급,관리04,학생 관리,명사
중급,관심사,가 다르다,명사
중급,관점02,이 다르다,명사
중급,관찰01,식물 관찰,명사
중급,광경,을 보다,명사
중급,괜히,괜히 이야기하다,부사
중급,괴로움,을 당하다,명사
중급,괴롭다,마음이,형용사
중급,괴롭히다,동생을,동사
중급,굉장하다,공연이,형용사
중급,굉장히,굉장히 좋아하다,부사
중급,교내01,교내 방송,명사
중급,교대01,교대 근무,명사
중급,교류01,문화 교류,명사
중급,교복01,을 입다,명사
중급,교시03,1교시,의존명사
중급,교양02,을 쌓다,명사
중급,교외01,로 나가다,명사
중급,교육비,로 지출하다,명사
중급,교육자,를 배출하다,명사
중급,교장03,초등학교 교장,명사
중급,교재01,학습 교재,명사
중급,교체01,건전지 교체,명사
중급,교통수단,을 이용하다,명사
중급,교통편,을 예약하다,명사
중급,교포02,재일 교포,명사
중급,교훈02,을 얻다,명사
중급,구15,행정 구역,명사
중급,구경거리,가 많다,명사
중급,구르다01,공이,동사
중급,구매02,상품 구매,명사
중급,구멍,을 뚫다,명사
중급,구별02,남녀 구별,명사
중급,구부리다01,허리를,동사
중급,구분06,을 짓다,명사
중급,구석01,한쪽 구석,명사
중급,구성07,구성 인원,명사
중급,구세대,신세대,명사
중급,구속02,이 심하다,명사
중급,구수하다01,맛이,형용사
중급,구역04,금연 구역,명사
중급,구입03,물품 구입,명사
중급,구조05,를 요청하다,명사
중급,구조08,를 바꾸다,명사
중급,구조대02,가 오다,명사
중급,구체적,구체적 성과,관형사·명사
중급,구하다01,일자리를,동사
중급,구하다03,목숨을,동사
중급,국가01,민주 국가,명사
중급,국경일,을 맞다,명사
중급,국기07,를 달다,명사
중급,국내선,으로 갈아타다,명사
중급,국립,국립 미술관,명사
중급,국물,을 떠먹다,명사
중급,국민,국민 소득,명사
중급,국산,을 애용하다,명사
중급,국어01,를 가르치다,명사
중급,국외02,로 수출하다,명사
중급,국제결혼,국제결혼 부부,명사
중급,국제선,으로 갈아타다,명사
중급,국제화,국제화 시대,명사
중급,국화05,가 피다,명사
중급,국회,대한민국 국회,명사
중급,군06,행정 구역,명사
중급,군대03,에 가다,명사
중급,군데,여러 군데,의존명사
중급,군사04,군사 조직,명사
중급,굳어지다,땅이,동사
중급,굳이,굳이 말하다,부사
중급,굴04,을 파다,명사
중급,굶다,밥을,동사
중급,굽,구두의 굽,명사
중급,굽히다,허리를,동사
중급,-권07,투표권,접사
중급,권력02,을 강화하다,명사
중급,권리,를 누리다,명사
중급,권위,를 세우다,명사
중급,권유02,간곡한 권유,명사
중급,권하다,입원을,동사
중급,귀가03,귀가 시간,명사
중급,귀국02,출국,명사
중급,귀신01,이 되다,명사
중급,귀중하다01,귀중한 보석,형용사
중급,귀하,편지,명사/대명사
중급,귀하다,신분이,형용사
중급,규모,가 크다,명사
중급,규정04,을 지키다,명사
중급,규칙적,규칙적 생활,관형사·명사
중급,균형,을 잡다,명사
중급,그나마,그나마 낫다,부사
중급,그네02,를 타다,명사
중급,그녀,사람(3인칭),대명사
중급,그늘,이 지다,명사
중급,그다지,그다지 좋지 않다,부사
중급,그대,를 만나다,대명사
중급,그래도,그리하여도,줄어든 말
중급,그래프,를 그리다,명사
중급,그램,몇 그램,의존명사
중급,그러게,그러게요,부사/감탄사
중급,그러다,−,동사
중급,그럭저럭,그럭저럭 견디다,부사
중급,그런대로,그런대로 괜찮다,부사
중급,그렇지,"그렇지, 바로 그거야",감탄사
중급,그룹01,스터디 그룹,명사
중급,그리01,그리 보내다,부사
중급,그리움,을 느끼다,명사
중급,그림자,가 지다,명사
중급,그림책,을 보다,명사
중급,그만큼,그만큼 남다,부사/명사
중급,그만하다01,공부를,동사
중급,그야말로,그야말로 최고다,부사
중급,그저,그저 웃기만 하다,부사
중급,그제01,그저께,명사/부사
중급,그제야,그제야 끝나다,부사
중급,그중,그중에서 제일,명사
중급,그토록,그토록 아름답다,부사
중급,극복01,위기 극복,명사
중급,극히,극히 드물다,부사
중급,근거,법적 근거,명사
중급,근교,서울 근교,명사
중급,근대03,근대의 사고,명사
중급,근데01,그런데,부사
중급,근래,에 만나다,명사
중급,근로자,를 해고하다,명사
중급,근무,를 마치다,명사
중급,근본,을 밝히다,명사
중급,근본적,근본적 이유,관형사·명사
중급,근심01,이 많다,명사
중급,근육,이 발달하다,명사
중급,긁다,머리를,동사
중급,금05,금요일,명사
중급,금06,황금,명사
중급,금년,금년 여름,명사
중급,금액02,을 지불하다,명사
중급,금연01,금연 좌석,명사
중급,금융,금융 분야,명사
중급,금하다02,출입을,동사
중급,급격히,급격히 감소하다,부사
중급,급속히,급속히 진행되다,부사
중급,급증02,인구 급증,명사
중급,급히,급히 먹다,부사
중급,긋다01,줄을,동사
중급,긍정적,긍정적 태도,관형사·명사
중급,-기43,세탁기,접사
중급,기계06,가 작동하다,명사
중급,기관11,공공 기관,명사
중급,기구14,운동 기구,명사
중급,기념02,결혼 기념,명사
중급,기념일,을 축하하다,명사
중급,기념품,을 받다,명사
중급,기능03,이 다양하다,명사
중급,기다01,아기가,동사
중급,기대03,를 저버리지 않다,명사
중급,기대다01,벽에,동사
중급,기도03,를 올리다,명사
중급,기독교,종교,명사
중급,기둥01,을 세우다,명사
중급,기록02,을 남기다,명사
중급,기반01,을 다지다,명사
중급,기본,을 익히다,명사
중급,기본적,기본적 권리,관형사·명사
중급,기부08,장학금 기부,명사
중급,기사02,버스 기사,명사
중급,기사10,신문 기사,명사
중급,기술01,을 배우다,명사
중급,기술자,를 양성하다,명사
중급,기억력,이 좋다,명사
중급,기업01,을 운영하다,명사
중급,기업가01,가 되다,명사
중급,기여04,를 하다,명사
중급,기운01,이 없다,명사
중급,기울다,액자가,동사
중급,기울이다,몸을,동사
중급,기원05,인류의 기원,명사
중급,기적03,이 일어나다,명사
중급,기존,기존 시설,명사
중급,기준03,을 세우다,명사
중급,기지개,를 켜다,명사
중급,기초06,를 다지다,명사
중급,기타01,기타 등등,명사
중급,기혼02,기혼 여성,명사
중급,기획01,기획 상품,명사
중급,기후05,가 좋다,명사
중급,긴급,긴급 구조,명사
중급,긴팔,을 입다,명사
중급,길가,에 서다,명사
중급,길거리,를 걷다,명사
중급,길다01,머리가,동사
중급,김01,이 나다,명사
중급,깊이01,가 깊다,명사
중급,까다01,껍데기를,동사
중급,까다롭다,조건이,형용사
중급,까닭,을 묻다,명사
중급,까먹다,고구마를,동사
중급,깔끔하다,외모가,형용사
중급,깔다,이불을,동사
중급,깔리다01,이불이,동사
중급,깜깜하다,방이,형용사
중급,깜박하다,등불이,동사
중급,깜빡,깜빡 켜지다,부사
중급,깨01,를 볶다,명사
중급,깨다02,그릇을,동사
중급,깨닫다,의미를,동사
중급,깨뜨리다,거울을,동사
중급,깨물다,사탕을,동사
중급,깨어나다,의식이,동사
중급,깨우다01,잠을,동사
중급,깨지다,유리가,동사
중급,꺼지다01,불이,동사
중급,꺾다,꽃을,동사
중급,껍질,과일 껍질,명사
중급,껴안다,아이를,동사
중급,꼬리01,를 흔들다,명사
중급,꼭02,꼭 누르다,부사
중급,꼭대기,에 오르다,명사
중급,꼼꼼하다,꼼꼼하게 살펴보다,형용사
중급,꼼꼼히,꼼꼼히 살피다,부사
중급,꼼짝,꼼짝 못하다,부사
중급,꼽다01,손가락을,동사
중급,꼽히다01,다섯 손가락 안에,동사
중급,꽂다,열쇠를,동사
중급,꽂히다,꽃이,동사
중급,꽃꽂이,를 배우다,명사
중급,꽃무늬,꽃무늬 커튼,명사
중급,꽃잎,이 지다,명사
중급,꽉,꽉 누르다,부사
중급,꽤01,꽤 멀다,부사
중급,꾸다02,돈을,동사
중급,꾸리다01,이삿짐을,동사
중급,꾸미다,외모를,동사
중급,꾸준하다,꾸준하게 노력하다,형용사
중급,꾸준히,꾸준히 노력하다,부사
중급,꾸중,을 듣다,명사
중급,꿀,을 찍어 먹다,명사
중급,꿇다,무릎을,동사
중급,꿈꾸다,꿈꾸며 자다,동사
중급,꿈속,에서 만나다,명사
중급,끄덕이다,고개를,동사
중급,끈01,을 묶다,명사
중급,끊기다,다리가,동사
중급,끊어지다,줄이,동사
중급,끊임없다,손님이,형용사
중급,끊임없이,끊임없이 이어지다,부사
중급,끌다,신발을,동사
중급,끌리다,바지가,동사
중급,끌어당기다,의자를,동사
중급,끌어안다,아기를,동사
중급,끝내,끝내 모르다,부사
중급,끝없다,욕심이,형용사
중급,끝없이,끝없이 이어지다,부사
중급,끼01,하루 세 끼,명사
중급,끼다02,구름이,동사
중급,끼다03,단추를,동사
중급,끼어들다,틈으로,동사
중급,끼우다01,단추를,동사
중급,끼이다01,틈에,동사
중급,끼치다01,소름이,동사
중급,끼치다02,걱정을,동사
중급,나뉘다,빵이,동사
중급,나란히,나란히 걷다,부사
중급,나르다01,이삿짐을,동사
중급,나름,하기 나름,의존명사
중급,나무라다,실수를,동사
중급,나물01,을 다듬다,명사
중급,나뭇가지,를 꺾다,명사
중급,나뭇잎,을 따다,명사
중급,나비03,곤충,명사
중급,나빠지다,건강이,동사
중급,나서다,거리에,동사
중급,나아가다,거리로,동사
